difficulty	stability	retrievability	delta_t	reps	lapses	last_date	due	r_history	t_history	p_history	states	time	factor
3.76	287.35	0.95	134.0	6	0	165.0	395	4,3,3,2,4,3	0,4.0,10.0,25.0,30.0,92.0	0.33,0.96,0.95,0.94,0.93,0.93	tensor([287.3478,   3.7550])	0.01	2.5
9.02	69.99	0.9	71.0	7	1	228.0	330	3,4,4,1,2,3,3,3,3,2,2	0,1.0,4.0,14.0,1.0,2.0,5.0,12.0,29.0,71.0,85.0	0.3,0.98,0.96,0.95,0.98,0.96,0.94,0.93,0.91,0.90,0.88	tensor([69.9914,  9.0206])	0.02	2.15
1.28	440.19	0.96	175.0	5	0	124.0	403	4,3,3,4,4	0,4.0,10.0,25.0,81.0	0.33,0.96,0.95,0.94,0.94	tensor([440.1867,   1.2773])	0.01	2.8
4.06	342.54	0.98	51.0	6	1	248.0	559	3,3,3,3,4,1,3,4,2,3,4,4	0,1.0,3.0,8.0,20.0,65.0,1.0,3.0,10.0,12.0,29.0,92.0	0.3,0.98,0.96,0.94,0.93,0.93,0.99,0.97,0.95,0.94,0.92,0.91	tensor([342.5385,   4.0634])	0.03	2.75
8.59	45.38	0.82	87.0	6	2	212.0	311	4,2,3,2,4,1,3,3,3,3,1,3,4,2,3,3,4	0,4.0,5.0,12.0,14.0,40.0,1.0,3.0,6.0,13.0,28.0,1.0,3.0,8.0,10.0,20.0,39.0	0.33,0.96,0.95,0.94,0.93,0.93,0.98,0.96,0.95,0.93,0.92,0.98,0.95,0.90,0.88,0.85,0.82	tensor([45.3776,  8.5909])	0.03	2.1
1.3	484.64	0.98	100.0	5	1	199.0	535	4,4,3,1,4,3,4,3,4	0,4.0,13.0,34.0,1.0,4.0,10.0,34.0,94.0	0.33,0.96,0.95,0.94,0.98,0.96,0.95,0.95,0.93	tensor([484.6410,   1.3033])	0.02	2.9
10.0	34.67	0.86	52.0	9	0	247.0	397	1,3,3,2,2,3,3,3,2	0,1.0,3.0,8.0,10.0,12.0,26.0,57.0,125.0	0.19,0.91,0.88,0.87,0.84,0.81,0.78,0.74,0.71	tensor([34.6696, 10.0000])	0.02	2.05
3.17	426.1	0.97	134.0	6	0	165.0	551	2,4,3,4,3,4	0,1.0,4.0,11.0,38.0,106.0	0.19,0.92,0.92,0.92,0.92,0.91	tensor([426.1032,   3.1723])	0.01	2.95
3.19	269.42	0.99	28.0	6	0	271.0	506	2,4,4,4,4,2	0,1.0,4.0,14.0,51.0,196.0	0.19,0.92,0.92,0.93,0.93,0.93	tensor([269.4195,   3.1871])	0.02	2.95
4.72	290.65	0.94	166.0	6	0	133.0	461	1,3,3,4,4,4	0,1.0,3.0,8.0,26.0,90.0	0.19,0.91,0.88,0.87,0.88,0.89	tensor([290.6489,   4.7172])	0.01	2.95
5.31	399.22	1.0	11.0	8	0	288.0	719	3,3,3,3,3,2,3,4	0,1.0,3.0,8.0,20.0,50.0,60.0,141.0	0.3,0.98,0.96,0.94,0.93,0.92,0.90,0.89	tensor([399.2175,   5.3074])	0.02	2.5
4.37	155.54	0.96	51.0	4	1	248.0	387	2,2,3,4,3,4,1,4,4,3,4	0,1.0,2.0,5.0,15.0,38.0,124.0,1.0,4.0,14.0,39.0	0.19,0.92,0.85,0.88,0.90,0.89,0.90,0.99,0.96,0.94,0.91	tensor([155.5380,   4.3673])	0.03	2.9
7.19	175.79	0.93	112.0	7	0	187.0	481	1,4,3,2,4,3,3	0,1.0,4.0,11.0,13.0,42.0,111.0	0.19,0.91,0.89,0.89,0.87,0.87,0.86	tensor([175.7882,   7.1921])	0.02	2.65
6.17	300.97	0.99	40.0	10	0	259.0	581	4,2,2,2,2,4,2,4,3,4	0,4.0,5.0,6.0,7.0,8.0,20.0,24.0,59.0,121.0	0.33,0.96,0.95,0.94,0.93,0.92,0.91,0.90,0.89,0.89	tensor([300.9655,   6.1731])	0.02	2.2
6.21	285.9	0.99	28.0	6	3	271.0	697	2,4,3,4,1,1,3,3,1,3,3,3,4,4,4	0,1.0,4.0,11.0,38.0,1.0,1.0,3.0,7.0,1.0,3.0,7.0,15.0,43.0,131.0	0.19,0.92,0.92,0.92,0.92,0.98,0.95,0.90,0.87,0.95,0.88,0.83,0.80,0.78,0.83	tensor([285.9013,   6.2066])	0.03	2.65
8.71	99.93	0.88	119.0	9	0	180.0	389	2,2,2,3,2,3,4,3,3	0,1.0,2.0,3.0,7.0,8.0,16.0,43.0,95.0	0.19,0.92,0.85,0.79,0.82,0.80,0.79,0.79,0.81	tensor([99.9274,  8.7112])	0.02	2.2
1.28	440.19	0.96	174.0	5	0	125.0	404	4,3,3,4,4	0,4.0,10.0,25.0,81.0	0.33,0.96,0.95,0.94,0.94	tensor([440.1867,   1.2773])	0.01	2.8
7.5	60.86	0.86	86.0	6	2	213.0	303	1,3,1,3,3,3,4,2,1,4,3,2,2,4,4	0,1.0,3.0,1.0,3.0,7.0,16.0,48.0,58.0,1.0,4.0,9.0,11.0,13.0,33.0	0.19,0.91,0.88,0.92,0.84,0.80,0.77,0.76,0.73,0.97,0.92,0.90,0.88,0.86,0.83	tensor([60.8597,  7.4951])	0.03	2.25
4.1	322.74	0.97	94.0	7	0	205.0	520	3,4,4,2,3,3,3	0,1.0,4.0,14.0,17.0,45.0,119.0	0.3,0.98,0.96,0.95,0.94,0.93,0.92	tensor([322.7410,   4.0967])	0.02	2.65
4.99	193.57	0.92	154.0	6	0	145.0	312	4,3,3,2,3,3	0,4.0,10.0,25.0,30.0,71.0	0.33,0.96,0.95,0.94,0.93,0.92	tensor([193.5662,   4.9916])	0.01	2.35
5.61	249.34	0.95	115.0	5	1	184.0	500	2,3,3,1,4,4,3,4,3	0,1.0,3.0,8.0,1.0,4.0,13.0,34.0,115.0	0.19,0.92,0.91,0.91,0.96,0.90,0.90,0.89,0.89	tensor([249.3374,   5.6093])	0.02	2.75
4.1	330.48	0.98	72.0	7	0	227.0	550	3,4,3,4,2,3,3	0,1.0,4.0,11.0,38.0,46.0,122.0	0.3,0.98,0.96,0.94,0.94,0.93,0.92	tensor([330.4801,   4.0967])	0.02	2.65
5.96	280.34	0.97	78.0	7	0	221.0	627	1,4,3,2,4,4,3	0,1.0,4.0,11.0,13.0,42.0,145.0	0.19,0.91,0.89,0.89,0.87,0.87,0.88	tensor([280.3391,   5.9555])	0.02	2.8
9.91	51.37	0.95	25.0	7	5	274.0	450	4,3,4,1,2,4,1,3,1,3,4,4,1,4,1,3,3,4,2,3,3,3	0,4.0,10.0,33.0,1.0,2.0,6.0,1.0,3.0,1.0,3.0,8.0,23.0,1.0,4.0,1.0,3.0,6.0,16.0,19.0,40.0,84.0	0.33,0.96,0.95,0.95,0.98,0.97,0.96,0.97,0.94,0.95,0.88,0.86,0.88,0.97,0.92,0.95,0.88,0.85,0.83,0.80,0.77,0.75	tensor([51.3683,  9.9062])	0.04	2.1
6.22	222.1	0.99	25.0	11	3	274.0	438	2,3,2,2,3,2,1,3,2,3,1,2,1,3,2,3,3,3,2,3,4,3,4,4	0,1.0,3.0,4.0,5.0,11.0,13.0,1.0,3.0,4.0,7.0,1.0,2.0,1.0,3.0,4.0,6.0,8.0,11.0,13.0,17.0,29.0,42.0,79.0	0.19,0.92,0.91,0.88,0.86,0.85,0.82,0.96,0.90,0.87,0.86,0.95,0.90,0.91,0.83,0.78,0.83,0.87,0.88,0.86,0.88,0.88,0.90,0.91	tensor([222.1034,   6.2242])	0.04	1.75
4.99	296.09	0.95	152.0	5	1	147.0	497	1,1,3,4,4,4,4	0,1.0,1.0,3.0,9.0,29.0,98.0	0.19,0.91,0.86,0.79,0.80,0.86,0.88	tensor([296.0887,   4.9913])	0.02	2.9
7.46	132.96	0.98	25.0	7	2	274.0	360	1,3,2,1,3,3,2,2,2,3,2,2,2,1,4,4,3,3,3,3,3	0,1.0,3.0,4.0,1.0,3.0,6.0,7.0,8.0,10.0,17.0,20.0,24.0,29.0,1.0,4.0,8.0,13.0,21.0,34.0,54.0	0.19,0.91,0.88,0.84,0.92,0.84,0.83,0.80,0.78,0.74,0.79,0.76,0.72,0.68,0.96,0.89,0.92,0.93,0.94,0.94,0.94	tensor([132.9589,   7.4626])	0.04	1.6
3.73	533.12	0.99	32.0	7	1	267.0	726	4,4,2,1,3,3,2,3,4,4,4	0,4.0,13.0,16.0,1.0,3.0,7.0,8.0,17.0,48.0,144.0	0.33,0.96,0.95,0.95,0.98,0.96,0.94,0.93,0.92,0.92,0.92	tensor([533.1166,   3.7303])	0.02	2.6
7.47	107.91	0.95	56.0	7	1	243.0	364	4,3,3,1,4,4,2,2,3,3,2	0,4.0,10.0,25.0,1.0,4.0,13.0,16.0,19.0,44.0,101.0	0.33,0.96,0.95,0.94,0.98,0.96,0.95,0.94,0.93,0.92,0.91	tensor([107.9065,   7.4658])	0.02	2.15
3.75	274.66	0.93	173.0	6	0	126.0	328	4,3,2,3,3,4	0,4.0,10.0,12.0,28.0,66.0	0.33,0.96,0.95,0.94,0.93,0.92	tensor([274.6591,   3.7476])	0.01	2.5
4.08	286.61	0.94	162.0	7	0	137.0	381	3,3,4,2,3,3,4	0,1.0,3.0,10.0,12.0,30.0,75.0	0.3,0.98,0.96,0.95,0.94,0.93,0.91	tensor([286.6124,   4.0782])	0.02	2.65
3.5	516.95	0.99	27.0	6	0	272.0	880	1,4,4,4,4,3	0,1.0,4.0,14.0,51.0,196.0	0.19,0.91,0.89,0.91,0.91,0.91	tensor([516.9494,   3.5029])	0.02	3.1
5.32	189.58	0.91	162.0	7	0	137.0	325	3,3,4,2,3,3,3	0,1.0,3.0,10.0,12.0,30.0,75.0	0.3,0.98,0.96,0.95,0.94,0.93,0.91	tensor([189.5785,   5.3185])	0.01	2.5
10.0	36.83	0.81	80.0	7	3	219.0	310	2,2,4,1,4,2,3,1,3,1,4,3,3,3,2,3,2	0,1.0,2.0,6.0,1.0,4.0,5.0,12.0,1.0,3.0,1.0,4.0,8.0,16.0,33.0,40.0,76.0	0.19,0.92,0.85,0.91,0.96,0.90,0.87,0.84,0.96,0.90,0.93,0.85,0.88,0.88,0.87,0.85,0.81	tensor([36.8282, 10.0000])	0.03	1.75
2.85	306.76	0.95	150.0	6	0	149.0	415	3,3,4,4,3,3	0,1.0,3.0,10.0,34.0,95.0	0.3,0.98,0.96,0.95,0.94,0.93	tensor([306.7648,   2.8528])	0.01	2.8
4.09	335.62	0.97	79.0	7	0	220.0	519	3,4,3,3,3,2,4	0,1.0,4.0,11.0,29.0,77.0,92.0	0.3,0.98,0.96,0.94,0.93,0.92,0.91	tensor([335.6155,   4.0893])	0.02	2.65
3.74	368.83	0.97	99.0	7	0	200.0	505	4,2,2,4,3,4,3	0,4.0,5.0,6.0,17.0,40.0,122.0	0.33,0.96,0.95,0.94,0.94,0.93,0.93	tensor([368.8271,   3.7450])	0.01	2.5
5.29	381.88	0.99	20.0	6	1	279.0	726	3,3,3,1,3,4,3,3,4,3	0,1.0,3.0,8.0,1.0,3.0,9.0,22.0,54.0,172.0	0.3,0.98,0.96,0.94,0.97,0.94,0.93,0.91,0.90,0.90	tensor([381.8825,   5.2890])	0.02	2.6
3.76	166.88	0.99	20.0	5	1	279.0	394	4,3,4,2,4,1,2,3,3,4,4	0,4.0,10.0,33.0,40.0,130.0,1.0,2.0,5.0,12.0,36.0	0.33,0.96,0.95,0.95,0.94,0.94,0.99,0.98,0.96,0.94,0.93	tensor([166.8779,   3.7597])	0.02	2.6
7.5	110.5	0.88	141.0	7	2	158.0	352	1,3,1,1,4,3,2,3,2,4,4	0,1.0,3.0,1.0,1.0,4.0,9.0,11.0,23.0,28.0,71.0	0.19,0.91,0.88,0.92,0.88,0.80,0.85,0.82,0.79,0.76,0.77	tensor([110.4974,   7.4951])	0.02	2.25
4.99	250.49	0.95	119.0	7	0	180.0	401	4,3,2,2,4,3,3	0,4.0,10.0,12.0,14.0,40.0,94.0	0.33,0.96,0.95,0.94,0.93,0.93,0.92	tensor([250.4855,   4.9852])	0.01	2.35
5.3	378.45	0.99	49.0	8	0	250.0	653	3,3,3,3,2,3,3,4	0,1.0,3.0,8.0,20.0,24.0,56.0,132.0	0.3,0.98,0.96,0.94,0.93,0.92,0.91,0.89	tensor([378.4455,   5.3037])	0.02	2.5
2.53	207.95	0.94	125.0	5	0	174.0	314	4,4,3,4,2	0,4.0,13.0,34.0,117.0	0.33,0.96,0.95,0.94,0.94	tensor([207.9538,   2.5287])	0.01	2.65
4.42	86.79	0.95	44.0	4	1	255.0	323	2,4,4,4,3,1,2,4,3,4	0,1.0,4.0,14.0,51.0,150.0,1.0,2.0,7.0,19.0	0.19,0.92,0.92,0.93,0.93,0.91,0.99,0.98,0.96,0.93	tensor([86.7948,  4.4158])	0.02	2.9
9.99	47.15	0.86	69.0	10	0	230.0	376	2,3,2,2,4,2,4,2,2,3	0,1.0,3.0,4.0,5.0,14.0,17.0,49.0,59.0,71.0	0.19,0.92,0.91,0.88,0.86,0.86,0.84,0.84,0.81,0.78	tensor([47.1463,  9.9859])	0.02	2.05
2.52	293.61	0.94	172.0	5	0	127.0	342	4,3,3,4,3	0,4.0,10.0,25.0,81.0	0.33,0.96,0.95,0.94,0.94	tensor([293.6080,   2.5175])	0.01	2.65
7.44	136.08	0.91	128.0	8	0	171.0	319	4,2,2,3,3,2,3,3	0,4.0,5.0,6.0,13.0,29.0,35.0,72.0	0.33,0.96,0.95,0.94,0.93,0.93,0.91,0.90	tensor([136.0800,   7.4408])	0.01	2.05
7.2	129.35	0.87	170.0	6	0	129.0	333	1,4,3,3,3,3	0,1.0,4.0,11.0,29.0,77.0	0.19,0.91,0.89,0.89,0.88,0.87	tensor([129.3505,   7.2014])	0.01	2.65
8.09	75.17	0.92	56.0	6	1	243.0	358	2,4,3,3,4,1,2,4,3,2,3,3	0,1.0,4.0,11.0,29.0,100.0,1.0,2.0,6.0,16.0,19.0,47.0	0.19,0.92,0.92,0.92,0.91,0.91,0.99,0.98,0.95,0.92,0.91,0.88	tensor([75.1728,  8.0904])	0.02	2.45
1.61	459.11	0.96	164.0	6	0	135.0	463	3,3,3,4,4,4	0,1.0,3.0,8.0,26.0,90.0	0.3,0.98,0.96,0.94,0.94,0.93	tensor([459.1121,   1.6051])	0.01	2.95
3.76	434.95	0.99	36.0	7	0	263.0	614	4,4,3,2,2,3,4	0,4.0,13.0,34.0,41.0,49.0,115.0	0.33,0.96,0.95,0.94,0.93,0.92,0.91	tensor([434.9492,   3.7634])	0.01	2.5
8.63	51.09	0.92	42.0	7	5	257.0	307	1,3,1,3,3,2,3,1,2,4,4,1,2,4,3,3,2,1,2,3,4,4,4,1,2,3,3,3,4,3,3	0,1.0,3.0,1.0,3.0,7.0,8.0,17.0,1.0,2.0,5.0,13.0,1.0,2.0,5.0,10.0,19.0,23.0,1.0,2.0,4.0,7.0,14.0,31.0,1.0,2.0,4.0,6.0,9.0,18.0,30.0	0.19,0.91,0.88,0.92,0.84,0.80,0.78,0.77,0.96,0.92,0.88,0.90,0.97,0.94,0.90,0.90,0.89,0.87,0.97,0.95,0.92,0.91,0.93,0.93,0.98,0.97,0.94,0.93,0.92,0.90,0.90	tensor([51.0912,  8.6267])	0.06	1.65
2.86	486.53	0.99	32.0	7	0	267.0	729	3,4,4,2,4,3,3	0,1.0,4.0,14.0,17.0,59.0,165.0	0.3,0.98,0.96,0.95,0.94,0.94,0.92	tensor([486.5266,   2.8639])	0.02	2.8
5.3	261.23	0.95	121.0	8	0	178.0	438	3,3,2,4,3,2,3,4	0,1.0,3.0,4.0,12.0,30.0,36.0,85.0	0.3,0.98,0.96,0.95,0.94,0.93,0.91,0.90	tensor([261.2320,   5.3037])	0.02	2.5
4.98	208.13	1.0	9.0	6	1	290.0	474	4,2,3,4,3,1,3,3,4,2,4,3	0,4.0,5.0,12.0,37.0,93.0,1.0,3.0,7.0,21.0,25.0,75.0	0.33,0.96,0.95,0.94,0.94,0.93,0.99,0.97,0.95,0.94,0.93,0.93	tensor([208.1296,   4.9827])	0.02	2.45
7.17	127.17	0.87	178.0	5	1	121.0	351	1,4,1,4,3,3,3,4	0,1.0,4.0,1.0,4.0,10.0,26.0,68.0	0.19,0.91,0.89,0.94,0.87,0.87,0.85,0.83	tensor([127.1677,   7.1680])	0.02	2.75
6.19	257.54	0.97	71.0	7	1	228.0	510	4,2,3,1,3,4,3,2,3,3,4	0,4.0,5.0,12.0,1.0,3.0,8.0,18.0,22.0,47.0,101.0	0.33,0.96,0.95,0.94,0.98,0.95,0.94,0.93,0.92,0.90,0.89	tensor([257.5434,   6.1851])	0.02	2.3
2.87	155.4	0.95	79.0	4	1	220.0	327	3,4,4,3,3,1,4,3,3,4	0,1.0,4.0,14.0,39.0,109.0,1.0,4.0,11.0,30.0	0.3,0.98,0.96,0.95,0.94,0.92,0.99,0.97,0.95,0.93	tensor([155.4015,   2.8710])	0.02	2.9
6.83	253.14	0.97	70.0	6	1	229.0	649	2,1,3,4,3,3,3,4	0,1.0,1.0,3.0,9.0,22.0,54.0,132.0	0.19,0.92,0.88,0.83,0.86,0.86,0.86,0.84	tensor([253.1425,   6.8320])	0.02	2.6
8.7	109.56	0.91	95.0	8	1	204.0	413	1,4,3,1,2,2,2,3,4,3,3,3	0,1.0,4.0,11.0,1.0,2.0,3.0,4.0,8.0,21.0,45.0,97.0	0.19,0.91,0.89,0.89,0.96,0.93,0.90,0.87,0.84,0.82,0.84,0.84	tensor([109.5597,   8.7010])	0.02	2.15
1.28	459.05	0.96	158.0	5	0	141.0	441	4,3,4,3,4	0,4.0,10.0,33.0,87.0	0.33,0.96,0.95,0.95,0.93	tensor([459.0527,   1.2810])	0.01	2.8
7.5	10.03	0.91	9.0	2	3	290.0	301	1,3,4,4,3,2,1,4,3,1,2,2,1,4,4	0,1.0,3.0,10.0,34.0,95.0,114.0,1.0,4.0,10.0,1.0,2.0,3.0,1.0,4.0	0.19,0.91,0.88,0.89,0.90,0.89,0.87,0.99,0.95,0.92,0.97,0.94,0.91,0.93,0.85	tensor([10.0300,  7.4951])	0.03	2.2
2.53	207.95	0.94	124.0	5	0	175.0	315	4,4,3,4,2	0,4.0,13.0,34.0,117.0	0.33,0.96,0.95,0.94,0.94	tensor([207.9538,   2.5287])	0.01	2.65
1.28	436.79	0.97	131.0	5	0	168.0	487	4,3,4,4,3	0,4.0,10.0,33.0,114.0	0.33,0.96,0.95,0.95,0.94	tensor([436.7943,   1.2847])	0.01	2.8
3.17	426.1	0.97	131.0	6	0	168.0	554	2,4,3,4,3,4	0,1.0,4.0,11.0,38.0,106.0	0.19,0.92,0.92,0.92,0.92,0.91	tensor([426.1032,   3.1723])	0.01	2.95
2.84	681.17	1.0	22.0	7	0	277.0	870	3,3,3,3,4,3,4	0,1.0,3.0,8.0,20.0,65.0,172.0	0.3,0.98,0.96,0.94,0.93,0.93,0.91	tensor([681.1675,   2.8417])	0.02	2.8
7.19	166.94	0.92	122.0	7	0	177.0	461	1,4,3,2,3,4,3	0,1.0,4.0,11.0,13.0,33.0,107.0	0.19,0.91,0.89,0.89,0.87,0.85,0.85	tensor([166.9379,   7.1884])	0.02	2.65
2.52	205.35	0.93	130.0	5	0	169.0	306	4,3,4,4,2	0,4.0,10.0,33.0,114.0	0.33,0.96,0.95,0.95,0.94	tensor([205.3511,   2.5250])	0.01	2.65
2.85	470.23	0.97	115.0	7	0	184.0	566	3,4,2,3,4,3,4	0,1.0,4.0,5.0,13.0,42.0,111.0	0.3,0.98,0.96,0.95,0.93,0.93,0.92	tensor([470.2258,   2.8454])	0.02	2.8
7.2	195.89	0.97	61.0	7	0	238.0	569	1,4,4,3,2,3,3	0,1.0,4.0,14.0,39.0,47.0,125.0	0.19,0.91,0.89,0.91,0.90,0.88,0.86	tensor([195.8880,   7.2032])	0.02	2.65
1.61	472.03	0.97	148.0	6	0	151.0	497	3,3,4,4,3,4	0,1.0,3.0,10.0,34.0,95.0	0.3,0.98,0.96,0.95,0.94,0.93	tensor([472.0252,   1.6126])	0.01	2.95
4.97	212.96	0.98	47.0	7	1	252.0	434	4,4,3,3,1,2,2,2,4,3,4,4	0,4.0,13.0,34.0,90.0,1.0,2.0,3.0,4.0,10.0,22.0,61.0	0.33,0.96,0.95,0.94,0.93,0.99,0.98,0.97,0.96,0.94,0.92,0.91	tensor([212.9638,   4.9713])	0.03	2.45
2.84	303.18	0.93	194.0	6	0	105.0	329	3,3,3,3,4,4	0,1.0,3.0,8.0,20.0,65.0	0.3,0.98,0.96,0.94,0.93,0.93	tensor([303.1821,   2.8380])	0.01	2.8
2.52	307.09	0.95	150.0	5	0	149.0	388	4,4,3,3,3	0,4.0,13.0,34.0,90.0	0.33,0.96,0.95,0.94,0.93	tensor([307.0929,   2.5249])	0.01	2.65
1.61	459.11	0.96	163.0	6	0	136.0	464	3,3,3,4,4,4	0,1.0,3.0,8.0,26.0,90.0	0.3,0.98,0.96,0.94,0.94,0.93	tensor([459.1121,   1.6051])	0.01	2.95
9.89	21.22	0.95	9.0	5	2	290.0	310	4,2,1,3,4,4,3,3,1,3,2,3,3,2	0,4.0,5.0,1.0,3.0,8.0,24.0,59.0,145.0,1.0,3.0,4.0,8.0,17.0	0.33,0.96,0.95,0.96,0.93,0.94,0.93,0.92,0.91,0.99,0.97,0.96,0.94,0.92	tensor([21.2180,  9.8869])	0.02	1.95
1.29	455.01	0.98	103.0	5	0	196.0	549	4,4,4,3,3	0,4.0,13.0,45.0,126.0	0.33,0.96,0.95,0.95,0.93	tensor([455.0072,   1.2921])	0.01	2.8
1.0	927.14	0.99	65.0	5	0	234.0	863	4,4,4,4,4	0,4.0,13.0,45.0,164.0	0.33,0.96,0.95,0.95,0.94	tensor([927.1393,   1.0000])	0.01	3.1
5.31	231.14	0.94	134.0	7	0	165.0	403	3,2,4,3,3,3,3	0,1.0,2.0,6.0,15.0,38.0,95.0	0.3,0.98,0.96,0.95,0.94,0.92,0.91	tensor([231.1429,   5.3111])	0.01	2.5
4.99	269.84	0.97	86.0	7	0	213.0	455	4,2,3,4,2,3,3	0,4.0,5.0,12.0,37.0,44.0,103.0	0.33,0.96,0.95,0.94,0.94,0.93,0.92	tensor([269.8351,   4.9889])	0.01	2.35
5.0	200.82	0.94	113.0	6	0	186.0	365	4,3,3,3,2,3	0,4.0,10.0,25.0,63.0,76.0	0.33,0.96,0.95,0.94,0.93,0.92	tensor([200.8161,   4.9953])	0.01	2.35
5.63	316.98	0.99	19.0	8	0	280.0	664	2,3,4,2,3,4,2,4	0,1.0,3.0,10.0,12.0,30.0,98.0,118.0	0.19,0.92,0.91,0.92,0.91,0.90,0.90,0.88	tensor([316.9777,   5.6286])	0.02	2.65
7.17	169.62	0.92	134.0	7	0	165.0	474	1,2,4,3,3,3,4	0,1.0,2.0,6.0,15.0,38.0,95.0	0.19,0.91,0.83,0.84,0.85,0.84,0.83	tensor([169.6211,   7.1736])	0.02	2.65
3.5	520.88	0.98	91.0	6	0	208.0	753	1,4,4,3,4,4	0,1.0,4.0,14.0,39.0,142.0	0.19,0.91,0.89,0.91,0.90,0.90	tensor([520.8820,   3.4955])	0.02	3.1
9.96	39.87	0.8	88.0	8	1	211.0	355	1,1,3,3,3,2,2,4,2,3	0,1.0,1.0,3.0,7.0,16.0,19.0,23.0,60.0,72.0	0.19,0.91,0.86,0.79,0.77,0.76,0.72,0.68,0.75,0.72	tensor([39.8748,  9.9617])	0.02	2.0
2.51	375.69	0.99	32.0	5	2	267.0	551	4,3,1,4,3,3,4,1,3,4,4,3,4	0,4.0,10.0,1.0,4.0,10.0,25.0,80.0,1.0,3.0,9.0,30.0,81.0	0.33,0.96,0.95,0.97,0.95,0.94,0.93,0.93,0.99,0.97,0.95,0.94,0.93	tensor([375.6878,   2.5143])	0.03	2.85
4.1	316.8	0.99	39.0	8	0	260.0	536	3,4,4,2,4,2,2,4	0,1.0,4.0,14.0,17.0,59.0,71.0,85.0	0.3,0.98,0.96,0.95,0.94,0.94,0.92,0.91	tensor([316.7963,   4.1003])	0.02	2.65
2.84	314.61	0.94	183.0	6	0	116.0	354	3,3,3,4,3,4	0,1.0,3.0,8.0,26.0,69.0	0.3,0.98,0.96,0.94,0.94,0.92	tensor([314.6080,   2.8417])	0.01	2.8
3.49	465.23	0.97	118.0	6	0	181.0	657	1,3,4,4,4,4	0,1.0,3.0,10.0,34.0,124.0	0.19,0.91,0.88,0.89,0.90,0.90	tensor([465.2277,   3.4881])	0.02	3.1
7.18	166.47	0.92	127.0	7	0	172.0	456	1,4,2,3,3,4,3	0,1.0,4.0,5.0,13.0,33.0,107.0	0.19,0.91,0.89,0.87,0.86,0.85,0.85	tensor([166.4688,   7.1847])	0.02	2.65
6.88	232.09	0.99	20.0	8	0	279.0	617	2,4,4,2,3,2,3,3	0,1.0,4.0,14.0,17.0,45.0,54.0,135.0	0.19,0.92,0.92,0.93,0.92,0.91,0.89,0.88	tensor([232.0936,   6.8799])	0.02	2.5
1.29	611.38	0.99	48.0	6	0	251.0	724	4,2,4,4,4,3	0,4.0,5.0,15.0,49.0,169.0	0.33,0.96,0.95,0.95,0.94,0.94	tensor([611.3839,   1.2857])	0.01	2.8
1.62	516.57	0.97	130.0	6	0	169.0	555	3,4,3,4,3,4	0,1.0,4.0,11.0,38.0,106.0	0.3,0.98,0.96,0.94,0.94,0.93	tensor([516.5677,   1.6162])	0.01	2.95
1.29	444.78	0.97	122.0	5	0	177.0	505	4,4,3,4,3	0,4.0,13.0,34.0,117.0	0.33,0.96,0.95,0.94,0.94	tensor([444.7809,   1.2884])	0.01	2.8
2.52	411.89	0.97	107.0	6	0	192.0	510	4,3,2,4,4,3	0,4.0,10.0,12.0,37.0,120.0	0.33,0.96,0.95,0.94,0.94,0.94	tensor([411.8942,   2.5185])	0.01	2.65
7.43	125.9	0.91	118.0	5	2	181.0	400	1,1,4,3,4,1,3,4,4,3,3	0,1.0,1.0,4.0,10.0,32.0,1.0,3.0,9.0,30.0,81.0	0.19,0.91,0.86,0.80,0.84,0.86,0.98,0.94,0.88,0.87,0.86	tensor([125.8995,   7.4277])	0.02	2.7
2.52	301.47	0.95	156.0	5	0	143.0	374	4,3,4,3,3	0,4.0,10.0,33.0,87.0	0.33,0.96,0.95,0.95,0.93	tensor([301.4707,   2.5212])	0.01	2.65
2.54	454.57	0.99	31.0	6	0	268.0	647	4,4,4,2,3,3	0,4.0,13.0,45.0,54.0,143.0	0.33,0.96,0.95,0.95,0.94,0.93	tensor([454.5656,   2.5370])	0.01	2.65
5.65	168.22	0.92	124.0	7	0	175.0	363	2,4,4,2,4,2,3	0,1.0,4.0,14.0,17.0,59.0,71.0	0.19,0.92,0.92,0.93,0.92,0.92,0.91	tensor([168.2202,   5.6518])	0.02	2.65
1.29	455.01	0.98	102.0	5	0	197.0	550	4,4,4,3,3	0,4.0,13.0,45.0,126.0	0.33,0.96,0.95,0.95,0.93	tensor([455.0072,   1.2921])	0.01	2.8
6.56	136.27	0.95	66.0	8	0	233.0	379	3,4,3,2,3,2,4,2	0,1.0,4.0,11.0,13.0,33.0,40.0,122.0	0.3,0.98,0.96,0.94,0.93,0.92,0.91,0.91	tensor([136.2740,   6.5587])	0.02	2.35
8.7	18.67	0.85	30.0	4	1	269.0	305	1,2,3,3,3,4,2,1,3,3,3,4	0,1.0,2.0,5.0,12.0,28.0,86.0,103.0,1.0,3.0,6.0,13.0	0.19,0.91,0.83,0.81,0.79,0.78,0.78,0.75,0.98,0.95,0.92,0.87	tensor([18.6653,  8.7038])	0.02	2.3
1.28	459.05	0.96	156.0	5	0	143.0	443	4,3,4,3,4	0,4.0,10.0,33.0,87.0	0.33,0.96,0.95,0.95,0.93	tensor([459.0527,   1.2810])	0.01	2.8
