difficulty	stability	retrievability	delta_t	reps	lapses	last_date	due	r_history	t_history	p_history	states	time	factor
5.31	115.35	0.82	226.0	3	0	73.0	301	3,3,3	0,11.0,56.0	0.3,0.82,0.82	tensor([115.3496,   5.3148])	0.0	2.5
9.97	11.83	0.98	2.0	2	8	297.0	320	2,2,1,1,2,1,1,4,4,4,1,4,1,2,4,1,3,4,1,3,3	0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,15.0,85.0,12.0,50.0,10.0,10.0,24.0,7.0,12.0,29.0,8.0,14.0	0.19,0.79,0.79,0.79,0.84,0.84,0.80,0.75,0.81,0.82,0.82,0.83,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.81,0.82	tensor([11.8275,  9.9719])	0.03	2.5
8.72	20.28	0.94	12.0	3	5	287.0	327	2,2,3,3,1,1,2,3,1,2,3,3,3,3,3,1,2,4,1,4,2,4	0,3.0,3.0,10.0,31.0,8.0,4.0,4.0,7.0,3.0,3.0,6.0,11.0,19.0,32.0,52.0,10.0,10.0,24.0,7.0,17.0,17.0	0.19,0.79,0.79,0.82,0.82,0.82,0.80,0.80,0.82,0.84,0.84,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82	tensor([20.2780,  8.7214])	0.04	2.5
8.72	77.24	0.92	57.0	5	3	242.0	395	1,3,1,1,4,2,3,4,1,2,4,4,2,3	0,2.0,7.0,3.0,2.0,6.0,6.0,11.0,27.0,7.0,7.0,18.0,70.0,70.0	0.19,0.83,0.82,0.84,0.82,0.81,0.81,0.82,0.82,0.82,0.82,0.82,0.82,0.82	tensor([77.2354,  8.7186])	0.03	2.5
9.96	7.75	0.99	1.0	0	3	298.0	313	1,1,3,3,3,4,3,1,3,4,4,1	0,2.0,1.0,2.0,4.0,8.0,20.0,50.0,10.0,17.0,39.0,139.0	0.19,0.83,0.87,0.85,0.83,0.82,0.82,0.82,0.82,0.82,0.82,0.82	tensor([7.7549, 9.9552])	0.02	2.5
7.49	125.94	0.98	28.0	3	1	271.0	520	1,3,3,3,2,1,4,4,3	0,2.0,7.0,21.0,55.0,55.0,10.0,24.0,91.0	0.19,0.83,0.82,0.82,0.82,0.82,0.82,0.82,0.82	tensor([125.9396,   7.4886])	0.02	2.5
4.08	219.66	0.92	183.0	3	0	116.0	550	3,4,3	0,11.0,99.0	0.3,0.82,0.82	tensor([219.6633,   4.0783])	0.01	2.5
3.74	347.22	0.95	149.0	4	0	150.0	836	4,2,3,4	0,21.0,21.0,102.0	0.33,0.82,0.82,0.82	tensor([347.2164,   3.7419])	0.01	2.5
4.74	226.82	0.91	205.0	4	0	94.0	542	1,4,4,4	0,2.0,12.0,74.0	0.19,0.83,0.82,0.82	tensor([226.8176,   4.7360])	0.01	2.5
2.51	658.08	0.99	72.0	4	0	227.0	1527	4,2,4,4	0,21.0,21.0,179.0	0.33,0.82,0.82,0.82	tensor([658.0801,   2.5054])	0.01	2.5
4.08	219.66	0.92	183.0	3	0	116.0	550	3,4,3	0,11.0,99.0	0.3,0.82,0.82	tensor([219.6633,   4.0783])	0.01	2.5
9.97	11.86	0.86	17.0	2	3	282.0	305	1,3,3,4,1,3,2,1,4,2,3,1,3,3	0,2.0,7.0,21.0,88.0,13.0,25.0,25.0,7.0,18.0,18.0,30.0,8.0,14.0	0.19,0.83,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.81,0.82	tensor([11.8623,  9.9719])	0.02	2.5
6.87	109.32	0.85	170.0	5	0	129.0	345	2,3,3,2,4	0,3.0,14.0,53.0,53.0	0.19,0.79,0.82,0.82,0.82	tensor([109.3162,   6.8718])	0.01	2.5
5.31	161.44	0.9	170.0	4	0	129.0	448	3,3,2,4	0,11.0,56.0,56.0	0.3,0.82,0.82,0.82	tensor([161.4396,   5.3111])	0.01	2.5
5.98	134.31	0.85	205.0	4	0	94.0	359	1,4,4,3	0,2.0,12.0,74.0	0.19,0.83,0.82,0.82	tensor([134.3087,   5.9763])	0.01	2.5
4.99	231.53	0.98	34.0	4	0	265.0	722	4,3,2,3	0,21.0,119.0,119.0	0.33,0.82,0.82,0.82	tensor([231.5300,   4.9859])	0.01	2.5
4.08	219.66	0.92	183.0	3	0	116.0	550	3,4,3	0,11.0,99.0	0.3,0.82,0.82	tensor([219.6633,   4.0783])	0.01	2.5
5.64	168.48	0.89	185.0	4	0	114.0	447	2,3,4,3	0,3.0,14.0,91.0	0.19,0.79,0.82,0.82	tensor([168.4777,   5.6437])	0.01	2.5
7.75	87.83	0.86	125.0	4	1	174.0	348	3,3,1,2,3,3,4	0,11.0,56.0,10.0,10.0,25.0,56.0	0.3,0.82,0.82,0.83,0.83,0.82,0.82	tensor([87.8285,  7.7546])	0.01	2.5
9.99	43.64	0.96	18.0	5	1	281.0	367	2,3,4,1,2,3,3,2,3	0,3.0,14.0,91.0,13.0,13.0,28.0,56.0,56.0	0.19,0.79,0.82,0.82,0.82,0.82,0.82,0.82,0.82	tensor([43.6424,  9.9859])	0.02	2.5
5.64	259.92	0.98	55.0	5	0	244.0	757	2,4,3,2,4	0,3.0,24.0,105.0,105.0	0.19,0.79,0.82,0.82,0.82	tensor([259.9171,   5.6427])	0.01	2.5
3.74	347.22	0.95	148.0	4	0	151.0	837	4,2,3,4	0,21.0,21.0,102.0	0.33,0.82,0.82,0.82	tensor([347.2164,   3.7419])	0.01	2.5
2.51	497.78	0.99	59.0	3	0	240.0	1223	4,4,3	0,21.0,212.0	0.33,0.82,0.82	tensor([497.7762,   2.5081])	0.01	2.5
6.55	92.0	0.88	116.0	2	1	183.0	365	3,4,1,3,3	0,11.0,99.0,13.0,53.0	0.3,0.82,0.82,0.82,0.82	tensor([91.9986,  6.5513])	0.01	2.5
4.98	353.93	0.99	43.0	3	1	256.0	955	4,1,3,4,3	0,21.0,6.0,29.0,193.0	0.33,0.82,0.83,0.82,0.82	tensor([353.9298,   4.9758])	0.01	2.5
8.73	23.94	0.95	12.0	2	2	287.0	334	3,2,3,1,2,4,2,3,4,1,3,4	0,11.0,11.0,46.0,9.0,9.0,22.0,22.0,37.0,80.0,12.0,21.0	0.3,0.82,0.82,0.82,0.83,0.83,0.82,0.82,0.82,0.82,0.82,0.82	tensor([23.9363,  8.7317])	0.02	2.5
6.87	108.43	0.83	193.0	5	0	106.0	320	2,3,2,4,3	0,3.0,14.0,14.0,68.0	0.19,0.79,0.82,0.82,0.82	tensor([108.4279,   6.8718])	0.01	2.5
5.94	232.89	0.95	118.0	3	1	181.0	641	1,3,4,1,4,4,4	0,2.0,7.0,34.0,8.0,24.0,99.0	0.19,0.83,0.82,0.82,0.82,0.82,0.82	tensor([232.8880,   5.9407])	0.02	2.5
2.84	381.98	0.95	182.0	3	0	117.0	872	3,4,4	0,11.0,99.0	0.3,0.82,0.82	tensor([381.9819,   2.8380])	0.01	2.5
7.49	99.91	0.99	5.0	3	5	294.0	491	2,1,2,3,2,3,4,1,3,3,1,3,2,3,1,3,4,2,1,4,4,3	0,3.0,2.0,2.0,4.0,4.0,7.0,18.0,6.0,11.0,19.0,6.0,11.0,11.0,19.0,6.0,11.0,26.0,26.0,7.0,18.0,70.0	0.19,0.79,0.79,0.79,0.80,0.80,0.82,0.82,0.82,0.81,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82	tensor([99.9065,  7.4886])	0.04	2.5
6.21	242.65	0.97	56.0	4	1	243.0	722	4,1,3,2,4,3	0,21.0,6.0,29.0,29.0,151.0	0.33,0.82,0.83,0.82,0.82,0.82	tensor([242.6536,   6.2059])	0.01	2.5
5.31	136.6	0.85	224.0	4	0	75.0	345	3,2,3,4	0,11.0,11.0,46.0	0.3,0.82,0.82,0.82	tensor([136.6007,   5.3074])	0.01	2.5
5.31	115.35	0.82	225.0	3	0	74.0	302	3,3,3	0,11.0,56.0	0.3,0.82,0.82	tensor([115.3496,   5.3148])	0.0	2.5
7.48	70.24	0.83	134.0	4	2	165.0	304	3,1,2,3,4,1,2,3,4,4	0,11.0,5.0,5.0,13.0,48.0,10.0,10.0,17.0,39.0	0.3,0.82,0.80,0.80,0.82,0.82,0.81,0.81,0.82,0.82	tensor([70.2355,  7.4811])	0.02	2.5
5.3	398.57	0.99	21.0	3	1	278.0	1065	3,3,1,3,4,4	0,11.0,56.0,10.0,34.0,160.0	0.3,0.82,0.82,0.83,0.82,0.82	tensor([398.5659,   5.2963])	0.01	2.5
7.78	77.46	0.86	113.0	5	0	186.0	339	3,3,2,2,3	0,11.0,56.0,56.0,56.0	0.3,0.82,0.82,0.82,0.82	tensor([77.4627,  7.7842])	0.01	2.5
8.71	85.06	0.89	94.0	4	4	205.0	373	1,1,1,4,4,1,4,2,2,1,4,3,3,3	0,2.0,1.0,1.0,3.0,15.0,5.0,14.0,14.0,14.0,5.0,13.0,33.0,78.0	0.19,0.83,0.87,0.82,0.83,0.82,0.83,0.82,0.82,0.82,0.82,0.82,0.82,0.82	tensor([85.0556,  8.7149])	0.02	2.5
2.5	465.16	0.96	152.0	3	0	147.0	1066	4,3,4	0,21.0,119.0	0.33,0.82,0.82	tensor([465.1598,   2.5044])	0.01	2.5
4.97	313.0	0.96	123.0	3	1	176.0	794	4,1,3,3,4	0,21.0,6.0,29.0,113.0	0.33,0.82,0.83,0.82,0.82	tensor([313.0002,   4.9721])	0.01	2.5
3.74	267.04	0.94	151.0	3	0	148.0	676	4,3,3	0,21.0,119.0	0.33,0.82,0.82	tensor([267.0356,   3.7447])	0.0	2.5
5.31	115.35	0.82	224.0	3	0	75.0	303	3,3,3	0,11.0,56.0	0.3,0.82,0.82	tensor([115.3496,   5.3148])	0.0	2.5
2.5	465.16	0.97	151.0	3	0	148.0	1067	4,3,4	0,21.0,119.0	0.33,0.82,0.82	tensor([465.1598,   2.5044])	0.01	2.5
10.0	48.39	0.96	17.0	9	3	282.0	378	1,2,1,1,1,2,4,4,2,3,2,3,3,2	0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,15.0,15.0,38.0,38.0,61.0,96.0	0.19,0.83,0.83,0.87,0.82,0.78,0.78,0.82,0.82,0.82,0.82,0.82,0.82,0.82	tensor([48.3883, 10.0000])	0.02	2.5
5.64	144.65	0.85	221.0	4	0	78.0	364	2,3,3,4	0,3.0,14.0,53.0	0.19,0.79,0.82,0.82	tensor([144.6465,   5.6400])	0.01	2.5
6.53	299.08	0.98	48.0	4	1	251.0	842	3,1,3,3,3,4	0,11.0,5.0,18.0,56.0,153.0	0.3,0.82,0.80,0.82,0.82,0.82	tensor([299.0758,   6.5254])	0.01	2.5
6.25	110.54	0.86	163.0	3	2	136.0	354	2,3,2,2,1,3,2,1,4,4,4	0,3.0,14.0,14.0,14.0,5.0,9.0,9.0,4.0,11.0,45.0	0.19,0.79,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.81,0.82	tensor([110.5435,   6.2483])	0.02	2.5
5.63	176.93	0.89	200.0	5	0	99.0	449	2,2,4,3,4	0,3.0,3.0,18.0,67.0	0.19,0.79,0.79,0.82,0.82	tensor([176.9272,   5.6316])	0.01	2.5
2.5	465.16	0.97	151.0	3	0	148.0	1067	4,3,4	0,21.0,119.0	0.33,0.82,0.82	tensor([465.1598,   2.5044])	0.01	2.5
6.21	108.08	0.87	143.0	2	2	156.0	370	4,1,4,1,4,3	0,21.0,6.0,51.0,10.0,60.0	0.33,0.82,0.83,0.82,0.82,0.82	tensor([108.0819,   6.2096])	0.01	2.5
7.48	180.54	1.0	5.0	4	2	294.0	651	2,2,3,3,1,2,2,4,1,4,3,4,3	0,3.0,3.0,10.0,31.0,8.0,8.0,8.0,20.0,6.0,15.0,38.0,136.0	0.19,0.79,0.79,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82	tensor([180.5370,   7.4783])	0.02	2.5
1.27	871.39	0.99	58.0	3	0	241.0	1963	4,4,4	0,21.0,212.0	0.33,0.82,0.82	tensor([871.3927,   1.2678])	0.01	2.5
2.51	497.78	0.99	58.0	3	0	241.0	1224	4,4,3	0,21.0,212.0	0.33,0.82,0.82	tensor([497.7762,   2.5081])	0.01	2.5
8.72	90.92	0.98	19.0	8	4	280.0	460	2,1,1,4,3,1,3,2,3,1,2,2,3,2,4,4,2,3	0,3.0,2.0,1.0,3.0,9.0,4.0,7.0,7.0,13.0,5.0,5.0,5.0,9.0,9.0,22.0,84.0,84.0	0.19,0.79,0.79,0.84,0.83,0.82,0.82,0.83,0.83,0.82,0.81,0.81,0.81,0.82,0.82,0.82,0.82,0.82	tensor([90.9194,  8.7186])	0.03	2.5
8.43	66.12	0.85	101.0	6	0	198.0	329	1,4,2,3,4,2	0,2.0,12.0,12.0,33.0,131.0	0.19,0.83,0.82,0.82,0.82,0.82	tensor([66.1245,  8.4343])	0.01	2.5
8.75	11.26	0.85	18.0	1	2	281.0	303	2,3,2,1,3,3,3,3,2,2,2,1,4	0,3.0,14.0,14.0,5.0,9.0,16.0,27.0,44.0,44.0,44.0,44.0,9.0	0.19,0.79,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82	tensor([11.2617,  8.7457])	0.02	2.5
6.88	246.33	0.98	49.0	5	0	250.0	737	2,3,3,3,3	0,3.0,14.0,53.0,172.0	0.19,0.79,0.82,0.82,0.82	tensor([246.3251,   6.8755])	0.01	2.5
3.74	267.04	0.94	151.0	3	0	148.0	676	4,3,3	0,21.0,119.0	0.33,0.82,0.82	tensor([267.0356,   3.7447])	0.0	2.5
5.64	168.48	0.89	183.0	4	0	116.0	449	2,3,4,3	0,3.0,14.0,91.0	0.19,0.79,0.82,0.82	tensor([168.4777,   5.6437])	0.01	2.5
4.08	219.66	0.92	181.0	3	0	118.0	552	3,4,3	0,11.0,99.0	0.3,0.82,0.82	tensor([219.6633,   4.0783])	0.01	2.5
4.06	558.68	0.99	56.0	3	1	243.0	1347	3,1,4,4,4	0,11.0,5.0,30.0,188.0	0.3,0.82,0.80,0.82,0.82	tensor([558.6754,   4.0634])	0.01	2.5
5.3	290.82	0.95	133.0	3	1	166.0	741	3,1,4,3,4	0,11.0,5.0,30.0,111.0	0.3,0.82,0.80,0.82,0.82	tensor([290.8204,   5.3000])	0.01	2.5
5.63	179.3	0.89	191.0	5	0	108.0	462	2,3,2,4,4	0,3.0,14.0,14.0,68.0	0.19,0.79,0.82,0.82,0.82	tensor([179.2973,   5.6316])	0.01	2.5
5.31	115.35	0.82	223.0	3	0	76.0	304	3,3,3	0,11.0,56.0	0.3,0.82,0.82	tensor([115.3496,   5.3148])	0.0	2.5
2.84	381.98	0.95	180.0	3	0	119.0	874	3,4,4	0,11.0,99.0	0.3,0.82,0.82	tensor([381.9819,   2.8380])	0.01	2.5
2.5	465.16	0.97	150.0	3	0	149.0	1068	4,3,4	0,21.0,119.0	0.33,0.82,0.82	tensor([465.1598,   2.5044])	0.01	2.5
9.99	41.55	0.96	14.0	10	4	285.0	367	2,1,4,1,3,4,1,2,1,2,4,2,3,2,4,2,3,2,3	0,3.0,2.0,8.0,4.0,7.0,18.0,6.0,6.0,3.0,3.0,8.0,8.0,14.0,14.0,33.0,33.0,53.0,53.0	0.19,0.79,0.79,0.82,0.80,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82	tensor([41.5460,  9.9859])	0.03	2.5
3.75	395.68	0.99	31.0	4	0	268.0	1050	4,3,2,4	0,21.0,119.0,119.0	0.33,0.82,0.82,0.82	tensor([395.6787,   3.7457])	0.01	2.5
2.5	465.16	0.97	150.0	3	0	149.0	1068	4,3,4	0,21.0,119.0	0.33,0.82,0.82	tensor([465.1598,   2.5044])	0.01	2.5
5.31	157.24	0.88	188.0	4	0	111.0	422	3,2,4,3	0,11.0,11.0,80.0	0.3,0.82,0.82,0.82	tensor([157.2424,   5.3111])	0.01	2.5
6.22	146.29	0.9	142.0	5	0	157.0	446	4,2,2,3,3	0,21.0,21.0,21.0,85.0	0.33,0.82,0.82,0.82,0.82	tensor([146.2922,   6.2160])	0.01	2.5
6.84	174.6	0.95	90.0	3	1	209.0	554	2,2,3,4,1,4,3,4	0,3.0,3.0,10.0,51.0,10.0,33.0,90.0	0.19,0.79,0.79,0.82,0.82,0.82,0.82,0.82	tensor([174.5995,   6.8394])	0.02	2.5
2.84	381.98	0.95	180.0	3	0	119.0	874	3,4,4	0,11.0,99.0	0.3,0.82,0.82	tensor([381.9819,   2.8380])	0.01	2.5
8.68	137.54	0.99	18.0	7	1	281.0	553	3,2,1,2,3,3,3,4,3,3	0,11.0,11.0,5.0,5.0,9.0,15.0,26.0,59.0,131.0	0.3,0.82,0.82,0.80,0.80,0.81,0.82,0.82,0.82,0.82	tensor([137.5390,   8.6835])	0.02	2.5
7.49	54.05	0.99	4.0	3	7	295.0	402	4,1,1,3,3,4,1,2,4,1,1,2,1,4,1,4,4,3	0,21.0,6.0,3.0,9.0,25.0,95.0,13.0,13.0,31.0,8.0,4.0,4.0,2.0,6.0,3.0,8.0,35.0	0.33,0.82,0.83,0.83,0.83,0.82,0.82,0.82,0.82,0.82,0.81,0.80,0.80,0.83,0.82,0.82,0.82,0.82	tensor([54.0524,  7.4886])	0.03	2.5
5.31	115.35	0.82	223.0	3	0	76.0	304	3,3,3	0,11.0,56.0	0.3,0.82,0.82	tensor([115.3496,   5.3148])	0.0	2.5
1.27	871.39	0.99	57.0	3	0	242.0	1964	4,4,4	0,21.0,212.0	0.33,0.82,0.82	tensor([871.3927,   1.2678])	0.01	2.5
3.74	474.29	0.98	80.0	5	0	219.0	1156	4,2,2,4,4	0,21.0,21.0,21.0,147.0	0.33,0.82,0.82,0.82,0.82	tensor([474.2872,   3.7392])	0.01	2.5
7.48	118.41	1.0	5.0	5	5	294.0	528	1,4,2,3,1,2,1,2,3,1,3,1,2,2,3,3,4,1,3,2,4,3,4	0,2.0,12.0,12.0,33.0,8.0,8.0,4.0,4.0,7.0,3.0,6.0,3.0,3.0,3.0,6.0,11.0,26.0,7.0,13.0,13.0,30.0,71.0	0.19,0.83,0.82,0.82,0.82,0.82,0.82,0.81,0.81,0.82,0.84,0.82,0.82,0.82,0.82,0.81,0.81,0.82,0.82,0.82,0.82,0.82,0.82	tensor([118.4054,   7.4849])	0.04	2.5
7.44	140.84	0.91	130.0	7	3	169.0	447	1,1,3,1,1,4,2,3,3,4,4,3	0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,6.0,11.0,27.0,102.0	0.19,0.83,0.87,0.85,0.78,0.84,0.83,0.83,0.82,0.82,0.82,0.82	tensor([140.8363,   7.4368])	0.02	2.5
4.08	219.66	0.92	179.0	3	0	120.0	554	3,4,3	0,11.0,99.0	0.3,0.82,0.82	tensor([219.6633,   4.0783])	0.01	2.5
9.99	6.15	0.83	11.0	1	3	288.0	300	3,3,1,2,4,3,1,3,1,3	0,11.0,56.0,10.0,10.0,38.0,109.0,14.0,23.0,7.0	0.3,0.82,0.82,0.83,0.83,0.82,0.82,0.82,0.82,0.81	tensor([6.1528, 9.9859])	0.01	2.5
7.19	184.71	0.95	80.0	6	0	219.0	584	1,4,3,2,3,4	0,2.0,12.0,44.0,44.0,107.0	0.19,0.83,0.82,0.82,0.82,0.82	tensor([184.7103,   7.1940])	0.01	2.5
4.07	198.57	0.89	222.0	3	0	77.0	469	3,3,4	0,11.0,56.0	0.3,0.82,0.82	tensor([198.5656,   4.0745])	0.01	2.5
4.99	231.53	0.99	30.0	4	0	269.0	726	4,3,2,3	0,21.0,119.0,119.0	0.33,0.82,0.82,0.82	tensor([231.5300,   4.9859])	0.01	2.5
7.77	116.37	0.89	125.0	4	1	174.0	404	3,1,4,2,3,3	0,11.0,5.0,30.0,30.0,88.0	0.3,0.82,0.80,0.82,0.82,0.82	tensor([116.3660,   7.7694])	0.01	2.5
6.84	241.05	0.97	61.0	5	1	238.0	714	2,1,3,3,4,4,3	0,3.0,2.0,5.0,12.0,39.0,167.0	0.19,0.79,0.79,0.81,0.81,0.82,0.82	tensor([241.0546,   6.8403])	0.01	2.5
3.74	347.22	0.96	145.0	4	0	154.0	840	4,2,3,4	0,21.0,21.0,102.0	0.33,0.82,0.82,0.82	tensor([347.2164,   3.7419])	0.01	2.5
2.84	381.98	0.95	179.0	3	0	120.0	875	3,4,4	0,11.0,99.0	0.3,0.82,0.82	tensor([381.9819,   2.8380])	0.01	2.5
7.5	50.48	0.89	58.0	2	3	241.0	341	3,3,1,1,2,4,3,3,1,4,4	0,11.0,56.0,10.0,4.0,4.0,11.0,29.0,68.0,11.0,27.0	0.3,0.82,0.82,0.83,0.83,0.83,0.82,0.82,0.82,0.82,0.82	tensor([50.4769,  7.4951])	0.02	2.5
4.99	231.53	0.99	30.0	4	0	269.0	726	4,3,2,3	0,21.0,119.0,119.0	0.33,0.82,0.82,0.82	tensor([231.5300,   4.9859])	0.01	2.5
8.42	48.75	0.84	83.0	2	1	216.0	312	1,3,4,3,1,4,3	0,2.0,7.0,34.0,110.0,14.0,39.0	0.19,0.83,0.82,0.82,0.82,0.82,0.82	tensor([48.7455,  8.4212])	0.01	2.5
5.65	190.59	0.92	157.0	4	0	142.0	519	2,4,3,3	0,3.0,24.0,105.0	0.19,0.79,0.82,0.82	tensor([190.5886,   5.6474])	0.01	2.5
9.99	10.37	0.93	7.0	1	3	292.0	312	3,2,3,2,1,3,1,4,3,3,1,3	0,11.0,11.0,46.0,46.0,9.0,16.0,5.0,13.0,34.0,79.0,12.0	0.3,0.82,0.82,0.82,0.82,0.83,0.82,0.83,0.83,0.82,0.82,0.82	tensor([10.3741,  9.9859])	0.02	2.5
4.07	198.57	0.89	222.0	3	0	77.0	469	3,3,4	0,11.0,56.0	0.3,0.82,0.82	tensor([198.5656,   4.0745])	0.01	2.5
3.74	267.04	0.94	149.0	3	0	150.0	678	4,3,3	0,21.0,119.0	0.33,0.82,0.82	tensor([267.0356,   3.7447])	0.0	2.5
7.2	156.83	0.91	136.0	5	0	163.0	473	1,3,4,3,3	0,2.0,7.0,34.0,110.0	0.19,0.83,0.82,0.82,0.82	tensor([156.8320,   7.2034])	0.01	2.5
7.5	45.86	0.87	64.0	5	1	235.0	326	1,3,3,2,4,2,1,2,2,2,4,4	0,2.0,7.0,21.0,21.0,55.0,55.0,10.0,10.0,10.0,10.0,24.0	0.19,0.83,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82	tensor([45.8552,  7.4951])	0.02	2.5
7.77	116.37	0.89	125.0	4	1	174.0	404	3,1,4,2,3,3	0,11.0,5.0,30.0,30.0,88.0	0.3,0.82,0.80,0.82,0.82,0.82	tensor([116.3660,   7.7694])	0.01	2.5
7.21	190.81	0.95	94.0	5	0	205.0	582	1,4,3,3,3	0,2.0,12.0,44.0,137.0	0.19,0.83,0.82,0.82,0.82	tensor([190.8107,   7.2071])	0.01	2.5
7.5	38.92	0.99	5.0	3	3	294.0	371	1,3,2,3,4,2,3,1,1,3,3,4,1,2,4,4	0,2.0,7.0,7.0,14.0,39.0,39.0,69.0,11.0,4.0,8.0,14.0,33.0,8.0,8.0,20.0	0.19,0.83,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.84,0.82,0.82,0.82,0.82,0.82,0.82	tensor([38.9154,  7.4951])	0.03	2.5
5.31	115.35	0.82	221.0	3	0	78.0	306	3,3,3	0,11.0,56.0	0.3,0.82,0.82	tensor([115.3496,   5.3148])	0.0	2.5
4.08	219.66	0.92	178.0	3	0	121.0	555	3,4,3	0,11.0,99.0	0.3,0.82,0.82	tensor([219.6633,   4.0783])	0.01	2.5
4.07	198.57	0.89	221.0	3	0	78.0	470	3,3,4	0,11.0,56.0	0.3,0.82,0.82	tensor([198.5656,   4.0745])	0.01	2.5
6.55	92.0	0.88	112.0	2	1	187.0	369	3,4,1,3,3	0,11.0,99.0,13.0,53.0	0.3,0.82,0.82,0.82,0.82	tensor([91.9986,  6.5513])	0.01	2.5
9.99	4.81	0.88	6.0	1	4	293.0	303	1,3,2,3,4,2,1,4,4,1,3,1,4,1,3	0,2.0,7.0,7.0,14.0,39.0,39.0,9.0,22.0,83.0,12.0,21.0,6.0,16.0,5.0	0.19,0.83,0.82,0.82,0.82,0.82,0.82,0.81,0.82,0.82,0.82,0.82,0.83,0.82,0.83	tensor([4.8116, 9.9859])	0.03	2.5
7.48	91.69	0.86	135.0	6	2	164.0	345	2,4,1,2,2,1,4,2,2,4,3,4	0,3.0,24.0,7.0,7.0,7.0,3.0,9.0,9.0,9.0,22.0,53.0	0.19,0.79,0.82,0.82,0.82,0.82,0.83,0.81,0.81,0.81,0.82,0.82	tensor([91.6873,  7.4849])	0.02	2.5
8.74	43.09	0.88	52.0	5	2	247.0	332	1,3,1,2,4,2,3,3,2,3,1,3,2,2,4,3	0,2.0,7.0,3.0,3.0,9.0,9.0,15.0,26.0,26.0,42.0,9.0,16.0,16.0,16.0,37.0	0.19,0.83,0.82,0.84,0.84,0.81,0.81,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82	tensor([43.0876,  8.7354])	0.03	2.5
3.74	267.04	0.94	148.0	3	0	151.0	679	4,3,3	0,21.0,119.0	0.33,0.82,0.82	tensor([267.0356,   3.7447])	0.0	2.5
4.07	198.57	0.89	221.0	3	0	78.0	470	3,3,4	0,11.0,56.0	0.3,0.82,0.82	tensor([198.5656,   4.0745])	0.01	2.5
6.52	140.26	0.88	172.0	4	1	127.0	404	3,1,3,2,4,4	0,11.0,5.0,18.0,18.0,64.0	0.3,0.82,0.80,0.82,0.82,0.82	tensor([140.2594,   6.5217])	0.01	2.5
5.64	144.65	0.86	218.0	4	0	81.0	367	2,3,3,4	0,3.0,14.0,53.0	0.19,0.79,0.82,0.82	tensor([144.6465,   5.6400])	0.01	2.5
7.48	145.74	0.92	111.0	4	1	188.0	476	2,2,3,2,1,4,3,4,3	0,3.0,3.0,10.0,10.0,4.0,11.0,29.0,107.0	0.19,0.79,0.79,0.82,0.82,0.83,0.82,0.82,0.82	tensor([145.7442,   7.4783])	0.02	2.5
9.31	58.62	0.89	66.0	4	2	233.0	349	2,4,1,4,1,3,4,2,3	0,3.0,24.0,7.0,37.0,9.0,20.0,61.0,61.0	0.19,0.79,0.82,0.82,0.82,0.81,0.82,0.82,0.82	tensor([58.6200,  9.3115])	0.02	2.5
5.97	306.85	0.97	93.0	5	0	206.0	812	1,4,3,3,4	0,2.0,12.0,44.0,137.0	0.19,0.83,0.82,0.82,0.82	tensor([306.8550,   5.9669])	0.01	2.5
3.74	192.67	0.89	210.0	2	1	89.0	470	4,1,4,4	0,21.0,6.0,51.0	0.33,0.82,0.83,0.82	tensor([192.6693,   3.7382])	0.01	2.5
8.44	86.7	0.94	52.0	6	0	247.0	418	1,4,4,2,2,3	0,2.0,12.0,74.0,74.0,74.0	0.19,0.83,0.82,0.82,0.82,0.82	tensor([86.7031,  8.4417])	0.01	2.5
3.17	611.74	0.99	80.0	4	0	219.0	1428	2,4,4,4	0,3.0,24.0,181.0	0.19,0.79,0.82,0.82	tensor([611.7381,   3.1706])	0.01	2.5
2.84	381.98	0.95	178.0	3	0	121.0	876	3,4,4	0,11.0,99.0	0.3,0.82,0.82	tensor([381.9819,   2.8380])	0.01	2.5
7.47	87.59	0.85	138.0	4	2	161.0	334	1,4,1,3,4,1,3,3,4,4	0,2.0,12.0,5.0,10.0,29.0,7.0,13.0,22.0,50.0	0.19,0.83,0.82,0.81,0.82,0.82,0.83,0.82,0.82,0.82	tensor([87.5937,  7.4672])	0.02	2.5
